#daq_ch	domain	det_def	clover	Time_Offset	theta	phi	threshold	cs_dom	enable	nb_par_cal	cal_pars1	cal_pars2
1906	535	2	CL34W	0	0	0	15	0	1	2	 -1.1973 1.345134
1907	536	2	CL34W	0	0	0	15	0	1	2	 0.6850 1.291310
1908	537	2	CL34W	0	0	0	15	0	1	2	 0.6868 1.348560
1909	538	2	CL34W	0	0	0	15	0	1	2	 1.7772 1.298321
1900	539	1	CL34W	0	0	0	15	0	1	2	 2.4691 1.300491
1901	540	10	CL34W	0	0	0	10	0	1	2	 2.7985 3.774389
2002	601	2	CL36B	0	0	0	25	0	1	2	 8.2584 1.290951
2003	602	2	CL36B	0	0	0	10	0	1	2	 1.217 2.163298 
2004	603	2	CL36B	0	0	0	10	0	1	2	 1.0507 1.324413
2005	604	2	CL36B	0	0	0	22	0	1	2	 -0.1786 1.322288
2006	605	2	CL36B	0	0	0	15	0	1	2	 -1.7736 1.328002
2007	606	2	CL36B	0	0	0	15	0	1	2	 -0.1848 1.427460
2008	607	2	CL36B	0	0	0	15	0	1	2	 0.5750 1.358347
2009	608	2	CL36B	0	0	0	18	0	1	2	 0.5933 1.323391
2000	609	1	CL36B	0	0	0	10	0	1	2	 -0.9094 1.327612
2001	610	10	CL36B	0	0	0	10	0	1	2	 2.7088 3.805976
2102	611	2	CL36G	0	0	0	12	0	1	2	 3.6117 1.292527
2103	612	2	CL36G	0	0	0	14	0	1	2	 8.1959 1.376561
2104	613	2	CL36G	0	0	0	17	0	1	2	 -0.8720 1.334216
2105	614	2	CL36G	0	0	0	16	0	1	2	 -0.0962 1.366643
2106	615	2	CL36G	0	0	0	20	0	1	2	 -2.0330 1.444085
2107	616	2	CL36G	0	0	0	15	0	1	2	 -0.9406 1.409539
2108	617	2	CL36G	0	0	0	14	0	1	2	 0.3643 1.318586
2109	618	2	CL36G	0	0	0	12	0	1	2	 2.3178 1.329097
2100	619	1	CL36G	0	0	0	20	0	1	2	 1.6191 1.325764
